,Ovhd,Inst,Res,Non-inst,Bus/Fin,Comp/Eng/Sci,Mgnt,Admin/Off,Stdt,Aux,Prv/Stdt,Prv/Aux
South University-Savannah,1.17,4041,0,4743,38,0,2890,1432,0,0,0,0
Reed College,1.17,14161,0,17794,2378,2540,5190,1641,0,0,4314,1195
Worcester Polytechnic Institute,1.17,35341,932,42876,5578,5866,16768,4657,0,0,5147,495
Triangle Tech Inc-Erie,1.17,267,0,313,0,0,68,0,0,0,0,0
Presbyterian College,1.17,7184,0,8421,410,631,2500,1231,0,0,3809,7
University of Houston-Downtown,1.17,22016,0,29239,10692,6013,4671,3032,2430,3338,0,0
Kalamazoo Valley Community College,1.17,10749,0,14038,1083,1804,4106,2345,3536,1367,0,0
Trinity University,1.17,21381,189,25503,2591,2513,6699,3165,0,0,7348,286
Ohio State University-Mansfield Campus,1.17,2726,0,3204,523,123,959,518,694,0,0,0
California State University-Stanislaus,1.17,21391,0,26702,5205,3479,4524,4454,6651,1553,0,0
University of New Hampshire at Manchester,1.17,2476,52,2973,239,297,981,433,842,0,0,0
North Park University,1.17,8242,0,10470,424,875,1975,565,0,0,5668,750
Oklahoma Baptist University,1.17,6968,0,8549,784,654,2229,1455,0,0,2576,391
California State University-Northridge,1.17,70074,0,87738,19729,13339,8410,13794,31455,5557,0,0
Wittenberg University,1.17,8096,0,10315,402,407,3494,1671,0,0,3830,765
SUNY College of Technology at Alfred,1.17,9884,0,16303,1198,1020,3203,2775,2086,4738,0,0
Puerto Rico Conservatory of Music,1.17,1648,0,1932,150,0,728,502,830,0,0,0
University of New Hampshire-School of Law,1.18,2052,816,3305,170,186,1161,493,742,63,0,0
San Joaquin Valley College-Visalia,1.18,11070,0,13112,0,206,2924,3097,0,0,0,0
Duquesne University,1.18,43636,0,61657,17264,5323,11811,8080,0,0,6114,9766
Bemidji State University,1.18,9762,0,14393,1125,1463,2141,2019,6166,2815,0,0
Canisius College,1.18,14406,0,17704,549,1278,7641,2357,0,0,5443,577
Southeastern College-West Palm Beach,1.18,6351,0,7523,576,0,2997,3949,0,0,0,0
Wake Forest University,1.18,58603,836,99138,27139,11107,17357,10735,0,0,14442,28857
Lafayette College,1.18,24074,0,31733,2657,3340,7869,3730,0,0,10315,3309
University of Minnesota-Crookston,1.18,4463,0,7566,743,717,1806,859,1592,2281,0,0
North Hennepin Community College,1.18,7448,0,9194,888,949,1569,1072,3724,369,0,0
Daymar College-Bellevue,1.18,134,0,159,0,0,63,0,0,0,0,0
Metro Business College-Cape Girardeau,1.18,205,0,242,0,0,0,242,0,0,0,0
Assumption College,1.18,10657,0,13617,630,1533,5705,1871,0,0,5945,936
University of Cincinnati-Main Campus,1.18,109140,1947,153423,9530,23998,63002,9837,17437,22020,0,0
Savannah State University,1.18,11529,123,17877,1238,1067,5044,3115,2538,4052,0,0
Remington College-Memphis Campus,1.18,1231,0,1459,97,50,614,288,0,0,301,0
Fitchburg State University,1.18,14569,0,18511,735,1255,5325,3901,5533,1256,0,0
Walsh University,1.18,8017,0,10031,732,582,2146,1576,0,0,4039,550
North Country Community College,1.18,1820,0,2163,527,220,322,0,1222,0,0,0
University of Denver,1.18,65149,512,81785,12647,10430,22272,9096,0,0,19715,3868
Hill College,1.18,3955,0,4698,246,402,1774,1021,1449,0,0,0
Piedmont Community College,1.18,3854,0,4784,258,298,2021,1090,698,216,0,0
Bay de Noc Community College,1.18,3509,0,4155,113,362,1303,975,981,0,0,0
Saint Mary's College,1.18,8773,0,11540,1030,767,3371,1824,0,0,2592,1117
Clayton  State University,1.18,14465,0,20036,1040,1437,7637,3036,4583,2833,0,0
Drexel University,1.18,122749,1907,154997,25455,17784,54528,12349,0,0,22894,7114
Broadview University-West Jordan,1.18,425,0,502,0,0,251,22,0,0,0,0
Union College,1.18,20624,0,27282,1846,2379,7577,3230,0,0,6090,2917
Miller-Motte College-Fayetteville,1.18,1119,0,1329,97,0,285,504,0,0,0,0
University of South Florida-St Petersburg,1.18,10444,0,13370,1510,693,3497,1936,3033,978,0,0
Hopkinsville Community College,1.18,3455,0,4094,159,146,1308,668,1723,0,0,0
University of Hawaii at Manoa,1.18,112168,26125,179607,18374,18902,19853,10575,23735,21073,0,0
Touro University Nevada,1.18,3137,0,5387,274,434,2049,1164,0,0,2244,1666
Caribbean University-Vega Baja,1.18,504,0,598,0,30,99,137,0,0,84,0
Manchester University,1.18,7164,0,8858,479,393,3888,1178,0,0,2660,401
Indiana State University,1.18,34002,0,49346,3237,4880,10981,8031,7393,9018,0,0
Oregon State University,1.18,113198,31483,208428,21367,22320,38722,19735,13421,42458,0,0
Catawba Valley Community College,1.18,7511,0,9053,474,1461,3033,2306,1835,130,0,0
Westminster Theological Seminary in California,1.18,958,0,1140,374,51,344,89,0,0,126,6
University of Alaska Anchorage,1.18,42467,3975,58517,1311,4735,12507,16997,15155,4151,0,0
Blue Mountain Community College,1.18,3692,0,4573,251,285,2337,1183,1730,213,0,0
The New England Institute of Art,1.18,2074,0,2467,65,0,783,1566,0,0,0,0
Boise State University,1.18,44589,437,74859,13461,12676,10862,7817,9083,21579,0,0
University of Toledo,1.18,56168,4889,85718,8460,10084,17995,9116,13082,14344,0,0
Trinity Christian College,1.19,4495,0,5804,612,425,2440,1031,0,0,2001,414
Surry Community College,1.19,4948,0,6185,145,363,2678,1503,743,280,0,0
Skyline College-Roanoke,1.19,636,0,759,0,31,308,92,0,0,0,0
Centre College,1.19,8907,0,11485,487,633,3459,1222,0,0,2823,800
Ashland University,1.19,14919,0,20956,548,941,9964,2523,0,0,5458,3179
Northeast Texas Community College,1.19,4116,0,5376,486,183,1668,913,938,458,0,0
Southern Crescent Technical College,1.19,6185,0,7402,797,458,2738,1498,1846,0,0,0
Northeastern University,1.19,133746,2294,172176,27696,29417,36238,11249,0,0,35995,10687
Iowa Lakes Community College,1.19,4680,0,6645,457,453,2812,986,1214,1070,0,0
Pima Medical Institute-East Valley,1.19,439,0,524,0,0,107,417,0,0,0,0
Dade Medical College-Hollywood,1.19,738,0,880,63,0,423,131,0,0,0,0
Kauai Community College,1.19,4024,0,4954,172,269,887,790,1428,133,0,0
Elizabethtown College,1.19,10242,0,13847,1436,872,3670,1775,0,0,3317,1656
University of Maryland Eastern Shore,1.19,16642,334,28167,4689,2716,9739,3662,2293,7965,0,0
Pennsylvania State University-Penn State Wilkes-Barre,1.19,2221,0,2650,228,80,854,481,0,0,0,0
Fielding Graduate University,1.19,4137,0,4938,507,246,2246,779,0,0,1622,0
Palm Beach Atlantic University,1.19,11162,0,13801,252,954,4704,2444,0,0,4989,431
Wellesley College,1.19,34497,182,47939,0,202,4154,31096,0,0,6706,6431
Dade Medical College-Miami Lakes,1.19,926,0,1104,130,0,492,142,0,0,0,0
University of West Georgia,1.19,26212,0,39634,2314,2427,13353,6847,5717,8258,0,0
Elmhurst College,1.19,11376,0,14796,884,631,3966,3973,0,0,4676,1168
Salem State University,1.19,28020,0,35940,6037,3405,6136,3976,9062,2565,0,0
Loyola University Chicago,1.19,70001,825,89836,7359,8807,34747,10305,0,0,20290,5521
SUNY Broome Community College,1.19,9405,0,11201,568,749,2729,2137,2320,0,0,0
Yeshiva Toras Chaim,1.19,252,0,334,146,0,58,0,0,0,114,33
Concorde Career College-Garden Grove,1.19,2030,0,2427,307,0,1249,447,0,0,0,0
Eastern Arizona College,1.19,6851,0,8695,1110,879,1639,1718,2933,511,0,0
Pennsylvania College of Technology,1.19,23950,0,33215,3348,2933,7661,4256,0,0,4705,4593
Resurrection University,1.19,2269,0,2709,0,297,1105,150,0,0,899,0
Central Alabama Community College,1.19,3000,0,3585,38,50,1336,1790,1133,0,0,0
Mount Mercy University,1.19,4624,0,6090,286,259,2773,492,0,0,2077,554
Dade Medical College-West Palm Beach,1.19,646,0,772,94,0,515,81,0,0,0,0
Gettysburg College,1.19,19219,0,26504,2015,2377,8222,3428,0,0,8044,3467
Pulaski Technical College,1.19,8322,96,10005,404,432,2819,2942,3295,0,0,0
Niagara County Community College,1.19,8679,0,10619,365,302,2276,2987,3059,221,0,0
Coastal Carolina University,1.19,28178,0,36200,1912,2822,10031,4743,13274,2499,0,0
North Georgia Technical College,1.19,3265,0,4168,1155,295,757,667,1113,261,0,0
SUNY College at Old Westbury,1.19,12174,191,17639,1153,584,5360,2420,3692,2842,0,0
Carolina Christian College,1.2,83,0,100,29,0,0,21,0,0,0,0
Bryant & Stratton College-Henrietta,1.2,913,0,1104,0,35,257,110,0,0,0,0
Fond du Lac Tribal and Community College,1.2,1966,0,2472,228,171,507,340,1197,111,0,0
Barry University,1.2,27556,0,33305,1294,1445,15421,7600,0,0,8001,230
Urbana University,1.2,2106,77,2613,117,0,972,142,0,0,1651,7
Pitt Community College,1.2,10783,0,13208,519,850,3105,3655,2501,205,0,0
Ohlone College,1.2,11495,0,15155,1340,1157,4905,3980,4439,1266,0,0
ITT Technical Institute-Tallahassee,1.2,692,0,837,38,48,326,387,0,0,0,0
Edgewood College,1.2,8251,0,10833,1032,951,2984,1092,0,0,3137,872
Mount Aloysius College,1.2,4362,0,5330,658,372,1863,510,0,0,1978,73
California Lutheran University,1.2,17151,0,21164,2072,1865,4981,3186,0,0,7631,496
Houston Baptist University,1.2,8666,0,13735,841,142,4859,1873,0,0,2329,3300
Blue Mountain College,1.2,1492,0,1871,212,148,652,493,0,0,601,69
Rogers State University,1.2,6055,0,8278,401,515,2876,1134,2315,1000,0,0
Toccoa Falls College,1.2,1911,0,2456,57,13,879,354,0,0,1100,151
Baton Rouge Community College,1.2,9380,0,11302,4537,257,4350,621,4314,0,0,0
Boricua College,1.2,2622,0,3153,0,79,991,1706,0,0,1522,0
Wisconsin Lutheran College,1.2,3549,0,4729,449,292,2015,350,0,0,2107,444
Eden Theological Seminary,1.2,793,0,959,60,0,501,195,0,0,125,0
Clinton Community College,1.2,2819,0,3406,355,299,1141,535,948,0,0,0
Kettering University,1.2,8712,48,10798,594,536,5310,1010,0,0,2389,246
Warren County Community College,1.2,1779,41,2178,226,50,611,421,627,0,0,0
New York University,1.2,373761,0,481219,46767,93418,121454,63110,0,0,41598,29276
Long Beach City College,1.2,23338,0,30636,2335,1395,6669,11371,10290,2417,0,0
Evangelical Theological Seminary,1.2,294,0,355,0,0,275,46,0,0,3,0
University of Massachusetts-Dartmouth,1.2,34814,0,49345,3494,6554,17428,9039,5348,7311,0,0
Lourdes University,1.2,4748,0,5902,369,416,2260,782,0,0,1781,193
Purdue University-North Central Campus,1.2,7280,0,9394,2972,1402,1217,1479,1794,597,0,0
Bentley University,1.2,31249,0,40818,2661,5580,15704,4676,0,0,13386,3123
St Philip's College,1.2,9975,0,12107,943,687,1342,1623,3367,57,0,0
County College of Morris,1.2,12191,0,15119,615,1680,4482,3753,3259,458,0,0
LIU Brooklyn,1.2,26890,0,32638,350,1241,13453,5811,0,0,11703,250
Lycoming College,1.2,5341,0,8083,513,407,2996,745,0,0,2384,1653
North Carolina A & T State University,1.2,35965,1390,56370,5345,6147,11699,13343,4393,11699,0,0
Butler University,1.2,24925,0,33129,1507,2895,14731,4019,0,0,9520,3205
California State University-Sacramento,1.21,54176,0,69133,15107,9565,6488,11321,18505,3512,0,0
Rhodes College,1.21,13302,0,16473,1551,862,6187,1313,0,0,5869,324
Blue Cliff College-Shreveport,1.21,329,0,399,65,0,150,0,0,0,0,0
NorthWest Arkansas Community College,1.21,8415,0,10351,1568,1007,3247,1197,3428,87,0,0
Northcentral Technical College,1.21,9700,0,12196,2368,751,3044,1598,2511,452,0,0
Mount Holyoke College,1.21,21175,0,32793,3137,3510,8617,3166,0,0,6433,7055
University of St Augustine for Health Sciences,1.21,5579,0,6789,761,423,2920,2268,0,0,0,0
Ohio Wesleyan University,1.21,10709,0,13600,1517,582,2546,1951,0,0,4557,556
Hampshire College,1.21,10877,0,13922,1072,1146,3601,2103,0,0,3683,748
Garrett-Evangelical Theological Seminary,1.21,2167,0,2849,327,165,941,413,0,0,231,220
Black Hills State University,1.21,7263,120,10492,1194,1012,4134,1343,2834,1518,0,0
Piedmont Virginia Community College,1.21,4476,0,5429,109,408,3054,833,1419,0,0,0
College of the Albemarle,1.21,3516,0,4265,177,263,1655,776,846,5,0,0
California State Polytechnic University-Pomona,1.21,46301,0,59408,12841,7869,8926,8423,13807,3296,0,0
Napa Valley College,1.21,7775,0,10213,897,602,3063,3288,3262,758,0,0
University of Wisconsin-Stout,1.21,20975,73,30300,3166,3823,6922,4196,8256,4707,0,0
Pima Medical Institute-Renton,1.21,841,0,1018,0,0,279,739,0,0,0,0
University of the Incarnate Word,1.21,24932,120,31081,2976,1815,12519,3473,0,0,6647,599
Northwest Missouri State University,1.21,13983,0,20162,4413,1433,2999,2700,5264,3197,0,0
University of Pittsburgh-Pittsburgh Campus,1.21,180735,12091,245448,6998,48434,68222,41808,0,0,43387,13081
University of the Sciences,1.21,15215,283,19590,1746,1577,8809,3533,0,0,5194,846
Tri-County Technical College,1.21,6310,0,7867,1235,677,2092,1694,2608,230,0,0
Illinois Wesleyan University,1.21,10969,0,14650,757,719,3218,1822,0,0,4069,1368
Abraham Baldwin Agricultural College,1.21,5103,0,7312,316,607,2873,1623,1198,1132,0,0
Jefferson Davis Community College,1.21,1766,0,2224,136,78,945,487,936,87,0,0
McDaniel College,1.21,9003,0,12684,1223,539,5131,1518,0,0,3605,1750
Howard Payne University,1.21,4425,0,5455,149,356,1694,812,0,0,2328,100
Western Kentucky University,1.21,50440,111,67463,2539,7093,11210,14904,16025,6064,0,0
Centenary College of Louisiana,1.21,3792,0,4918,35,191,2506,560,0,0,1919,317
Florida Atlantic University,1.21,57206,2764,105339,17798,7573,44219,10039,9788,32971,0,0
Lewis & Clark College,1.21,16921,45,22489,1995,1194,8156,3752,0,0,5616,1811
Arkansas State University-Newport,1.21,3037,0,3677,194,164,1879,695,770,0,0,0
Inter American University of Puerto Rico-Fajardo,1.21,2079,0,2531,49,171,936,685,0,0,728,7
Fortis College-Baton Rouge,1.21,644,0,783,0,0,445,337,0,0,0,0
Rockford University,1.21,3581,0,4687,399,282,2318,804,0,0,2243,331
Southern West Virginia Community and Technical College,1.22,3308,0,4182,416,298,1510,1007,1075,138,0,0
Skidmore College,1.22,21971,0,31561,2867,2026,7358,4440,0,0,7004,4685
John C Calhoun State Community College,1.22,7858,0,9617,106,1133,2373,3557,2800,0,0,0
Beth Hamedrash Shaarei Yosher Institute,1.22,114,0,140,0,0,140,0,0,0,26,0
Case Western Reserve University,1.22,76538,0,102612,12945,23465,23455,11863,0,0,11140,8975
Molloy College,1.22,16517,0,20315,1134,1110,8738,3766,0,0,5499,0
Johnson & Wales University-Denver,1.22,3854,0,4735,722,45,2369,182,0,0,0,0
Utah Valley University,1.22,38835,0,51722,1775,6488,22301,5972,14150,4315,0,0
Trinity College,1.22,18391,0,24421,2156,2263,9399,2205,0,0,6800,1947
Wiregrass Georgia Technical College,1.22,5526,0,6773,445,308,2619,1916,1689,0,0,0
Wayne State University,1.22,99196,10012,138804,24093,10982,42961,10464,19384,7088,0,0
Sullivan University,1.22,9686,0,11905,0,174,3517,7273,0,0,0,0
Southern University and A & M College,1.22,17712,2482,30357,1623,1434,4021,7078,2220,6192,0,0
Bismarck State College,1.22,7026,0,9670,775,777,2782,1597,1829,1031,0,0
Kentucky Christian University,1.22,1449,0,1942,193,67,350,217,0,0,817,174
Gannon University,1.22,14299,0,17601,826,1031,6349,3031,0,0,5875,51
Bucknell University,1.22,37681,0,49014,8326,5963,10506,5226,0,0,11716,2859
Lewis University,1.22,17810,0,22499,907,1224,9334,3166,0,0,5035,596
Argosy University-Schaumburg,1.22,1010,0,1238,0,0,580,445,0,0,0,0
Nashua Community College,1.22,2163,0,2642,337,130,400,434,374,0,0,0
North Carolina Central University,1.22,28089,0,43777,4629,4698,11420,7724,2965,9273,0,0
Averett University-Non-Traditional Programs,1.22,580,0,710,102,0,236,112,0,0,0,0
DePauw University,1.22,18025,49,22056,4612,2165,5706,1754,0,0,7391,0
Lee University,1.22,9735,0,12446,421,993,4372,2733,0,0,3964,534
McKendree University,1.22,6418,0,8207,626,404,2155,1064,0,0,4000,329
University of Wyoming,1.22,62839,9473,107886,10233,11488,15002,10685,6415,21324,0,0
University of Pikeville,1.22,5453,0,6896,533,665,2279,558,0,0,2538,205
Pentecostal Theological Seminary,1.22,841,0,1030,39,68,357,189,0,0,179,0
Taylor College,1.22,450,0,552,138,39,94,84,0,0,0,0
West Virginia Wesleyan College,1.22,4619,0,6534,331,373,2039,579,0,0,2972,890
University of North Texas at Dallas,1.22,4697,98,5905,614,288,2529,1367,1881,43,0,0
University of Saint Mary,1.22,3376,0,4250,167,281,1535,576,0,0,1613,120
Catholic University of America,1.22,34974,7486,52222,2630,2765,11356,7781,0,0,9061,2036
Savannah College of Art and Design,1.22,37249,0,48054,2687,3009,15560,16533,0,0,15168,2260
Ripon College,1.22,3941,0,4966,384,297,1864,528,0,0,1760,152
Drake University,1.22,24184,62,30405,2626,3328,6142,7653,0,0,8897,667
College of Marin,1.22,10078,0,12332,2180,806,3121,3240,3807,0,0,0
University of Arkansas at Little Rock,1.22,33320,0,45424,4618,9117,8171,4557,5761,4566,0,0
Hampden-Sydney College,1.22,7671,0,10958,134,706,3929,1828,0,0,3448,1539
Helena College University of Montana,1.22,1743,0,2260,236,128,1094,391,805,124,0,0
Moraine Park Technical College,1.22,10324,0,12964,786,907,4046,4079,4187,340,0,0
Barnard College,1.22,23194,107,31655,3532,2121,7927,4807,0,0,4834,3076
Wright State University-Main Campus,1.22,58313,0,78031,6861,17705,15613,20141,11208,6826,0,0
Divine Word College,1.23,1009,0,1413,78,112,296,411,0,0,577,169
The Sage Colleges,1.23,8430,0,11091,747,765,4290,1750,0,0,3533,641
Denver School of Nursing,1.23,1496,0,1854,0,50,799,257,0,0,0,0
Rockingham Community College,1.23,3330,0,4263,219,305,1724,898,885,152,0,0
VanderCook College of Music,1.23,905,0,1117,352,128,166,142,0,0,202,0
Austin College,1.23,6665,0,8391,563,673,2491,2205,0,0,2681,170
Lee College,1.23,9036,0,11696,188,854,3822,2301,3048,537,0,0
Rock Valley College,1.23,10035,0,12913,767,1351,3942,2619,2417,484,0,0
Great Lakes Christian College,1.23,571,0,750,0,35,329,194,0,0,340,43
Adams State University,1.23,5802,0,11952,1128,1251,2695,1623,2347,4794,0,0
Montana State University-Billings,1.23,9733,0,14112,1050,686,5704,1655,4131,2091,0,0
Remington College-Tampa Campus,1.23,462,0,570,37,0,335,102,0,0,112,0
Le Cordon Bleu College of Culinary Arts-Atlanta,1.23,1421,0,1761,271,0,497,60,0,0,0,0
Carrington College-Sacramento,1.23,2364,0,2916,0,0,1521,208,0,0,0,0
Halifax Community College,1.23,3076,0,3910,296,222,1248,784,1030,109,0,0
Lawrence University,1.23,10940,0,13610,1278,1304,3871,1664,0,0,2965,118
Villanova University,1.23,61566,978,90880,5674,10398,33148,10959,0,0,20244,13731
Carteret Community College,1.23,3145,0,3918,38,274,1428,1219,812,39,0,0
CUNY Kingsborough Community College,1.23,27059,0,33291,2376,4700,6789,5932,12901,0,0,0
Limestone College,1.23,5765,0,7225,600,384,950,0,0,0,4217,118
John Carroll University,1.23,14307,0,20210,300,1462,8922,2495,0,0,5796,2577
Central Ohio Technical College,1.23,4012,0,4968,331,436,1891,711,2063,0,0,0
Southeastern Baptist Theological Seminary,1.23,3423,0,4691,289,191,2243,920,0,0,639,447
Chadron State College,1.23,5460,0,7931,463,585,2054,574,1929,1213,0,0
Miami-Jacobs Career College-Dayton,1.23,310,0,384,44,0,50,37,0,0,0,0
Forsyth Technical Community College,1.23,11151,0,14463,372,923,7263,3738,3123,636,0,0
Cambria-Rowe Business College-Indiana,1.23,209,0,259,0,29,44,119,0,0,0,0
California State University-Dominguez Hills,1.23,23117,0,30410,3806,3167,6545,5025,9980,1865,0,0
West Virginia University Institute of Technology,1.23,4816,0,5956,186,370,1845,1053,0,0,0,0
Wake Technical Community College,1.23,28273,0,34851,2786,2338,12179,8548,7050,0,0,0
River Valley Community College,1.23,1742,0,2143,236,44,469,578,519,0,0,0
Illinois Central College,1.23,11411,0,16516,1571,2387,2503,1556,2186,2472,0,0
Western Nebraska Community College,1.23,5768,0,7587,490,384,2598,1428,1556,465,0,0
Valley City State University,1.23,3859,0,5271,164,495,1707,759,966,487,0,0
West Coast University-Los Angeles,1.23,4733,0,5857,358,0,3312,1629,0,0,0,0
The College of Wooster,1.23,12741,0,20359,2079,725,5372,1676,0,0,6465,4642
Lebanon Valley College,1.23,7649,0,10810,525,843,3704,1493,0,0,3525,1362
Lindsey Wilson College,1.23,6437,0,9258,150,358,2674,885,0,0,4489,1293
Dutchess Community College,1.23,9378,0,11577,856,1198,1834,1773,3534,0,0,0
Adventist University of Health Sciences,1.23,5460,0,7356,459,743,3083,1630,0,0,333,609
Southern Union State Community College,1.23,4497,0,5784,405,207,633,3395,1970,215,0,0
