UNITID,EFCSTATE,LINE,XEFRES01,EFRES01,XEFRES02,EFRES02 
161554,35, 35,"R",1,"R",1
161554,36, 36,"R",6,"R",6
161554,37, 37,"R",1,"R",1
161554,39, 39,"R",1,"R",0
161554,42, 42,"R",2,"R",1
161554,44, 44,"R",6,"R",5
161554,50, 50,"R",11,"R",10
161554,55, 55,"R",1,"R",1
161554,58,999,"R",729,"R",643
161554,90, 90,"R",4,"R",4
161554,98, 98,"R",4,"A",
161554,99, 99,"R",737,"R",647
161563, 6,  6,"R",4,"R",4
161563, 9,  9,"R",5,"R",5
161563,23, 23,"R",165,"R",159
161563,24, 24,"R",1,"R",1
161563,25, 25,"R",14,"R",14
161563,33, 33,"R",11,"R",11
161563,34, 34,"R",3,"R",3
161563,36, 36,"R",4,"R",4
161563,42, 42,"R",1,"R",1
161563,44, 44,"R",2,"R",2
161563,48, 48,"R",1,"R",1
161563,50, 50,"R",2,"R",2
161563,58,999,"R",213,"R",207
161563,90, 90,"R",3,"R",2
161563,98, 98,"R",2,"A",
161563,99, 99,"R",218,"R",209
161572, 4,  4,"R",1,"R",1
161572, 6,  6,"R",3,"R",3
161572, 8,  8,"R",1,"R",1
161572, 9,  9,"R",23,"R",22
161572,10, 10,"R",2,"R",2
161572,23, 23,"R",49,"R",45
161572,24, 24,"R",1,"R",1
161572,25, 25,"R",38,"R",36
161572,26, 26,"R",1,"R",1
161572,27, 27,"R",2,"R",2
161572,29, 29,"R",1,"R",1
161572,33, 33,"R",21,"R",19
161572,34, 34,"R",7,"R",7
161572,36, 36,"R",8,"R",8
161572,39, 39,"R",2,"R",2
161572,42, 42,"R",10,"R",8
161572,44, 44,"R",5,"R",5
161572,50, 50,"R",4,"R",3
161572,51, 51,"R",2,"R",2
161572,53, 53,"R",1,"R",1
161572,58,999,"R",182,"R",170
161572,98, 98,"R",1,"A",
161572,99, 99,"R",183,"R",170
161581,23, 23,"R",106,"R",55
161581,25, 25,"R",1,"R",1
161581,33, 33,"R",1,"R",1
161581,58,999,"R",108,"R",57
161581,90, 90,"R",1,"R",1
161581,99, 99,"R",109,"R",58
161615,24, 24,"R",24,"R",7
161615,58,999,"R",24,"R",7
161615,99, 99,"R",24,"R",7
161651,24, 24,"R",22,"R",2
161651,58,999,"R",22,"R",2
161651,99, 99,"R",22,"R",2
161688, 6,  6,"R",1,"R",0
161688, 9,  9,"R",1,"R",1
161688,10, 10,"R",1,"R",0
161688,11, 11,"R",16,"R",10
161688,12, 12,"R",1,"R",0
161688,13, 13,"R",2,"R",0
161688,24, 24,"R",477,"R",268
161688,34, 34,"R",2,"R",1
161688,36, 36,"R",2,"R",1
161688,37, 37,"R",1,"R",0
161688,42, 42,"R",189,"R",95
161688,48, 48,"R",5,"R",1
161688,51, 51,"R",10,"R",2
161688,54, 54,"R",61,"R",18
161688,58,999,"R",769,"R",397
161688,90, 90,"R",8,"R",5
161688,98, 98,"R",12,"A",
161688,99, 99,"R",789,"R",402
161767, 2,  2,"R",1,"R",1
161767,10, 10,"R",2,"R",0
161767,11, 11,"R",1,"R",0
161767,13, 13,"R",2,"R",2
161767,24, 24,"R",2369,"R",1885
161767,27, 27,"R",2,"R",1
161767,28, 28,"R",1,"R",1
161767,34, 34,"R",1,"R",1
161767,36, 36,"R",2,"R",2
161767,37, 37,"R",3,"R",0
161767,42, 42,"R",4,"R",2
161767,48, 48,"R",2,"R",1
161767,55, 55,"R",1,"R",0
161767,57, 57,"R",1,"R",1
161767,58,999,"R",2392,"R",1897
161767,90, 90,"R",20,"R",11
161767,99, 99,"R",2412,"R",1908
161776,24, 24,"R",62,"R",5
161776,58,999,"R",62,"R",5
161776,99, 99,"R",62,"R",5
161800,24, 24,"R",46,"R",10
161800,42, 42,"R",4,"R",1
161800,54, 54,"R",7,"R",2
161800,58,999,"R",57,"R",13
161800,99, 99,"R",57,"R",13
161855,24, 24,"R",13,"R",4
161855,58,999,"R",13,"R",4
161855,98, 98,"R",4,"A",
161855,99, 99,"R",17,"R",4
161864,11, 11,"R",1,"Z",0
161864,12, 12,"R",1,"Z",0
161864,24, 24,"R",897,"R",367
161864,42, 42,"R",2,"R",1
161864,58,999,"R",901,"R",368
161864,90, 90,"R",10,"R",8
161864,99, 99,"R",911,"R",376
161873,11, 11,"R",3,"R",2
161873,12, 12,"R",2,"R",1
161873,24, 24,"R",218,"R",145
161873,28, 28,"R",1,"R",1
161873,35, 35,"R",1,"R",1
161873,36, 36,"R",3,"R",2
161873,42, 42,"R",3,"R",2
161873,51, 51,"R",1,"R",1
161873,58,999,"R",232,"R",155
161873,90, 90,"R",2,"R",1
161873,99, 99,"R",234,"R",156
162007, 9,  9,"R",1,"R",1
162007,10, 10,"R",1,"R",1
162007,11, 11,"R",25,"R",18
162007,13, 13,"R",2,"R",1
162007,15, 15,"R",2,"R",1
162007,22, 22,"R",1,"R",0
162007,24, 24,"R",540,"R",485
162007,34, 34,"R",5,"R",5
162007,36, 36,"R",4,"R",2
162007,39, 39,"R",1,"R",1
162007,42, 42,"R",3,"R",3
162007,51, 51,"R",7,"R",7
162007,57, 57,"R",2,"R",2
162007,58,999,"R",594,"R",527
162007,90, 90,"R",2,"R",1
162007,99, 99,"R",596,"R",528
162061, 6,  6,"R",1,"R",1
162061,10, 10,"R",4,"R",4
162061,11, 11,"R",5,"R",4
162061,12, 12,"R",1,"R",0
162061,24, 24,"R",35,"R",34
162061,26, 26,"R",1,"R",1
162061,34, 34,"R",3,"R",3
162061,37, 37,"R",2,"R",2
162061,42, 42,"R",2,"R",2
162061,58,999,"R",54,"R",51
162061,99, 99,"R",54,"R",51
162104, 4,  4,"R",2,"R",0
162104, 6,  6,"R",1,"R",0
162104,10, 10,"R",24,"R",13
162104,13, 13,"R",1,"R",1
162104,24, 24,"R",432,"R",215
162104,25, 25,"R",1,"R",0
162104,34, 34,"R",1,"R",0
162104,36, 36,"R",2,"R",1
162104,42, 42,"R",28,"R",11
162104,45, 45,"R",1,"R",0
162104,51, 51,"R",1,"R",0
162104,57, 57,"R",1,"R",1
162104,58,999,"R",495,"R",242
162104,90, 90,"R",3,"R",1
162104,99, 99,"R",498,"R",243
162122,11, 11,"R",1,"R",1
162122,24, 24,"R",1940,"R",1413
162122,25, 25,"R",1,"R",0
162122,26, 26,"R",1,"R",0
162122,34, 34,"R",1,"R",1
162122,49, 49,"R",1,"R",0
162122,51, 51,"R",7,"R",5
162122,58,999,"R",1952,"R",1420
